1.4700E+02	1.6710E+10	3.2370E+10	2.9300E+09	6.9960E+02	3.1310E+07	9.5320E+07	6.4690E+05	3.6310E+06
1.4800E+02	1.6130E+10	3.0630E+10	2.7350E+09	7.0670E+02	3.0920E+07	8.8440E+07	6.1870E+05	3.8130E+06
1.4900E+02	1.5590E+10	2.9010E+10	2.5550E+09	7.1360E+02	3.0550E+07	8.2130E+07	5.9230E+05	3.9960E+06
1.5000E+02	1.5070E+10	2.7500E+10	2.3900E+09	7.2040E+02	3.0180E+07	7.6350E+07	5.6750E+05	4.1810E+06
1.5100E+02	1.4580E+10	2.6090E+10	2.2370E+09	7.2690E+02	2.9830E+07	7.1040E+07	5.4440E+05	4.3650E+06
1.5200E+02	1.4110E+10	2.4770E+10	2.0970E+09	7.3330E+02	2.9490E+07	6.6160E+07	5.2260E+05	4.5500E+06
1.5300E+02	1.3660E+10	2.3530E+10	1.9670E+09	7.3950E+02	2.9150E+07	6.1660E+07	5.0230E+05	4.7340E+06
1.5400E+02	1.3230E+10	2.2370E+10	1.8460E+09	7.4550E+02	2.8830E+07	5.7520E+07	4.8320E+05	4.9160E+06
1.5500E+02	1.2820E+10	2.1280E+10	1.7350E+09	7.5130E+02	2.8520E+07	5.3700E+07	4.6530E+05	5.0970E+06
1.5600E+02	1.2430E+10	2.0250E+10	1.6320E+09	7.5700E+02	2.8220E+07	5.0170E+07	4.4850E+05	5.2750E+06
1.5700E+02	1.2060E+10	1.9290E+10	1.5360E+09	7.6260E+02	2.7920E+07	4.6900E+07	4.3270E+05	5.4510E+06
1.5800E+02	1.1700E+10	1.8380E+10	1.4470E+09	7.6800E+02	2.7630E+07	4.3880E+07	4.1780E+05	5.6220E+06
1.5900E+02	1.1360E+10	1.7520E+10	1.3640E+09	7.7320E+02	2.7350E+07	4.1080E+07	4.0390E+05	5.7900E+06
1.6000E+02	1.1030E+10	1.6720E+10	1.2860E+09	7.7830E+02	2.7080E+07	3.8490E+07	3.9080E+05	5.9540E+06
1.6100E+02	1.0710E+10	1.5930E+10	1.2140E+09	7.8320E+02	2.6820E+07	3.6080E+07	3.7840E+05	6.1120E+06
1.6200E+02	1.0410E+10	1.5210E+10	1.1470E+09	7.8810E+02	2.6560E+07	3.3840E+07	3.6680E+05	6.2650E+06
1.6300E+02	1.0120E+10	1.4530E+10	1.0840E+09	7.9280E+02	2.6310E+07	3.1760E+07	3.5580E+05	6.4130E+06
1.6400E+02	9.8400E+09	1.3890E+10	1.0250E+09	7.9730E+02	2.6070E+07	2.9820E+07	3.4550E+05	6.5540E+06
1.6500E+02	9.5700E+09	1.3280E+10	9.7030E+08	8.0170E+02	2.5830E+07	2.8020E+07	3.3580E+05	6.6890E+06
1.6600E+02	9.3110E+09	1.2700E+10	9.1870E+08	8.0610E+02	2.5600E+07	2.6340E+07	3.2660E+05	6.8170E+06
1.6700E+02	9.0620E+09	1.2160E+10	8.7040E+08	8.1020E+02	2.5370E+07	2.4770E+07	3.1800E+05	6.9380E+06
1.6800E+02	8.8210E+09	1.1640E+10	8.2510E+08	8.1430E+02	2.5150E+07	2.3310E+07	3.0980E+05	7.0530E+06
1.6900E+02	8.5900E+09	1.1140E+10	7.8250E+08	8.1830E+02	2.4940E+07	2.1940E+07	3.0210E+05	7.1600E+06
1.7000E+02	8.3660E+09	1.0680E+10	7.4250E+08	8.2210E+02	2.4720E+07	2.0670E+07	2.9480E+05	7.2590E+06
1.7100E+02	8.1500E+09	1.0230E+10	7.0490E+08	8.2590E+02	2.4520E+07	1.9470E+07	2.8790E+05	7.3510E+06
1.7200E+02	7.9420E+09	9.8070E+09	6.6950E+08	8.2950E+02	2.4320E+07	1.8350E+07	2.8130E+05	7.4350E+06
1.7300E+02	7.7400E+09	9.4040E+09	6.3610E+08	8.3310E+02	2.4120E+07	1.7310E+07	2.7510E+05	7.5120E+06
1.7400E+02	7.5460E+09	9.0210E+09	6.0470E+08	8.3650E+02	2.3930E+07	1.6330E+07	2.6930E+05	7.5820E+06
1.7500E+02	7.3570E+09	8.6550E+09	5.7510E+08	8.3990E+02	2.3740E+07	1.5410E+07	2.6370E+05	7.6430E+06
1.7600E+02	7.1750E+09	8.3070E+09	5.4720E+08	8.4320E+02	2.3550E+07	1.4550E+07	2.5850E+05	7.6970E+06
1.7700E+02	6.9990E+09	7.9750E+09	5.2080E+08	8.4630E+02	2.3370E+07	1.3740E+07	2.5350E+05	7.7440E+06
1.7800E+02	6.8290E+09	7.6580E+09	4.9590E+08	8.4940E+02	2.3200E+07	1.2980E+07	2.4880E+05	7.7840E+06
1.7900E+02	6.6640E+09	7.3550E+09	4.7230E+08	8.5240E+02	2.3020E+07	1.2270E+07	2.4430E+05	7.8160E+06
1.8000E+02	6.5040E+09	7.0670E+09	4.5000E+08	8.5540E+02	2.2850E+07	1.1590E+07	2.4000E+05	7.8410E+06
1.8100E+02	6.3490E+09	6.7910E+09	4.2900E+08	8.5820E+02	2.2680E+07	1.0960E+07	2.3600E+05	7.8590E+06
1.8200E+02	6.1980E+09	6.5280E+09	4.0900E+08	8.6100E+02	2.2520E+07	1.0370E+07	2.3210E+05	7.8710E+06
1.8300E+02	6.0520E+09	6.2760E+09	3.9010E+08	8.6370E+02	2.2360E+07	9.8130E+06	2.2850E+05	7.8760E+06
1.8400E+02	5.9110E+09	6.0350E+09	3.7220E+08	8.6630E+02	2.2200E+07	9.2880E+06	2.2500E+05	7.8750E+06
1.8500E+02	5.7740E+09	5.8050E+09	3.5520E+08	8.6880E+02	2.2050E+07	8.7930E+06	2.2170E+05	7.8680E+06
1.8600E+02	5.6410E+09	5.5840E+09	3.3910E+08	8.7130E+02	2.1890E+07	8.3270E+06	2.1850E+05	7.8550E+06
1.8700E+02	5.5110E+09	5.3730E+09	3.2380E+08	8.7370E+02	2.1740E+07	7.8870E+06	2.1550E+05	7.8370E+06
1.8800E+02	5.3860E+09	5.1710E+09	3.0930E+08	8.7610E+02	2.1600E+07	7.4720E+06	2.1270E+05	7.8130E+06
1.8900E+02	5.2640E+09	4.9780E+09	2.9550E+08	8.7830E+02	2.1450E+07	7.0810E+06	2.0990E+05	7.7840E+06
1.9000E+02	5.1450E+09	4.7920E+09	2.8250E+08	8.8060E+02	2.1310E+07	6.7120E+06	2.0730E+05	7.7500E+06
1.9100E+02	5.0300E+09	4.6140E+09	2.7000E+08	8.8270E+02	2.1170E+07	6.3640E+06	2.0490E+05	7.7120E+06
1.9200E+02	4.9180E+09	4.4440E+09	2.5820E+08	8.8480E+02	2.1030E+07	6.0350E+06	2.0250E+05	7.6690E+06
1.9300E+02	4.8090E+09	4.2810E+09	2.4690E+08	8.8690E+02	2.0890E+07	5.7240E+06	2.0020E+05	7.6220E+06
